case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
base_oos_501_1500,BDE,3,3;5;6;7,D,100.0,1000,9859626.212753795,467670438.8417495,0.97891757657984,129528.5006039352,1489.019,1489.019,1.0,1.4077888888888872,28.965,506.804,12163.296,864000.0,0.0140778888888888,0.9859221111111112,0.9859221111111112,0.97891757657984,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDE,3,3;5;6;7,E,70.0,1000,7375985.692577096,330767044.78713214,0.9777003609978014,257058.1965670169,1045.03,1045.03,1.0,1.014994444444445,20.375,365.398,8769.552,604800.0,0.0144999206349206,0.9855000793650792,0.9855000793650792,0.9777003609978014,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDF,3,3;5;6;7,B,70.0,1000,9088407.940320391,329579471.8353426,0.9724242293073976,232065.76368693844,1043.41,1043.4100000000024,1.0000000000000022,1.3576249999993093,23.779,488.7449999997508,11729.879999994017,604800.0,0.0193946428571329,0.980605357142867,0.980605357142867,0.9724242293073976,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDF,3,3;5;6;7,D,100.0,1000,9742009.35104734,467670438.8417495,0.9791690717609288,126542.71077888402,1489.019,1489.019,1.0,1.4127916666673412,28.724,508.6050000002433,12206.52000000584,864000.0,0.0141279166666734,0.9858720833333264,0.9858720833333264,0.9791690717609288,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDF,3,3;5;6;7,F,50.0,1000,6103976.075626131,236262174.8479518,0.9741643956356772,0.0,741.91,741.91,1.0,0.9731277777809396,16.219,350.3260000011377,8407.824000027305,432000.0,0.0194625555556187,0.9805374444443812,0.9805374444443812,0.9741643956356772,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDG,3,3;5;6;7,B,70.0,1000,8836400.756023297,329579471.8353426,0.9731888618340953,272093.8463100833,1043.41,1043.409999999998,0.999999999999998,1.289413888837408,23.4,464.1889999814669,11140.535999555206,604800.0,0.0184201984119629,0.981579801588037,0.981579801588037,0.9731888618340953,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDG,3,3;5;6;7,D,100.0,1000,9528164.100197151,467670438.8417495,0.9796263280531586,135070.7542647,1489.019,1489.0189999999968,0.999999999999998,1.356650000052593,28.5,488.3940000189341,11721.456000454416,864000.0,0.0135665000005259,0.986433499999474,0.986433499999474,0.9796263280531586,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDG,3,3;5;6;7,G,60.0,1000,4481961.103938741,286727718.3380234,0.9843685810011052,0.0,894.73,894.73,1.0,0.7475555555563685,14.253,269.1200000002922,6458.880000007014,518400.0,0.0124592592592727,0.9875407407407272,0.9875407407407272,0.9843685810011052,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEF,3,3;5;6;7,B,70.0,1000,9491309.784438971,329579471.8353426,0.971201756797581,0.0,1043.41,1043.41,1.0,1.4422277777777797,24.097,519.202,12460.848,604800.0,0.0206032539682539,0.979396746031746,0.979396746031746,0.971201756797581,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEF,3,3;5;6;7,E,70.0,1000,7298841.273343483,330767044.78713214,0.9779335898531224,238259.06115851275,1045.03,1045.03,1.0,0.9990666666666672,19.936,359.664,8631.936,604800.0,0.0142723809523809,0.9857276190476192,0.9857276190476192,0.9779335898531224,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEF,3,3;5;6;7,F,50.0,1000,5494257.39960301,236262174.8479518,0.9767450824359046,147114.73971666404,741.91,741.91,1.0,0.7329694444444447,15.351,263.869,6332.856,432000.0,0.0146593888888888,0.9853406111111112,0.9853406111111112,0.9767450824359046,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEG,3,3;5;6;7,B,70.0,1000,8781609.03679711,329579471.8353426,0.973355109200538,329463.4612636836,1043.41,1043.4100000000062,1.0000000000000058,1.3514666666926578,23.182,486.52800000935696,11676.672000224564,604800.0,0.0193066666670379,0.980693333332962,0.980693333332962,0.973355109200538,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEG,3,3;5;6;7,E,70.0,1000,7235864.421791966,330767044.78713214,0.9781239862440084,383732.25268543744,1045.03,1045.0299999999756,0.9999999999999768,1.0667777777424488,19.82099999940316,384.03999998728193,9216.959999694767,604800.0,0.0152396825391778,0.9847603174608222,0.9847603174608222,0.9781239862440084,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEG,3,3;5;6;7,G,60.0,1000,4721541.070701858,286727718.3380234,0.9835330148823086,0.0,894.73,894.7299999999902,0.9999999999999892,0.8477777777828918,14.439,305.20000000184086,7324.800000044181,518400.0,0.0141296296297148,0.9858703703702852,0.9858703703702852,0.9835330148823086,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BFG,3,3;5;6;7,B,70.0,1000,9611851.817979883,329579471.8353426,0.9708360118290924,0.0,1043.41,1043.41,1.0,1.5374194444444425,23.9,553.471,13283.304,604800.0,0.0219631349206349,0.978036865079365,0.978036865079365,0.9708360118290924,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BFG,3,3;5;6;7,F,50.0,1000,5668089.666343851,236262174.8479518,0.9760093223979184,401897.834861689,741.91,741.91,1.0,0.8665361111111114,15.314,311.953,7486.872,432000.0,0.0173307222222222,0.9826692777777778,0.9826692777777778,0.9760093223979184,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BFG,3,3;5;6;7,G,60.0,1000,3464419.1832188126,286727718.3380234,0.987917390047604,230070.33159989724,894.73,894.73,1.0,0.462583333333333,12.341,166.53,3996.72,518400.0,0.0077097222222222,0.9922902777777778,0.9922902777777778,0.987917390047604,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDE,3,3;5;6;7,C,80.0,1000,8750172.115267644,374136351.0733999,0.9766123444296088,182600.5992418332,1191.344,1191.3440000000016,1.000000000000001,1.2700166666646966,24.763,457.2059999992908,10972.94399998298,691200.0,0.0158752083333087,0.9841247916666912,0.9841247916666912,0.9766123444296088,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDE,3,3;5;6;7,D,100.0,1000,10184610.976541402,467670438.8417495,0.9782226753485532,128241.0224317317,1489.019,1489.019,1.0,1.4489249999999994,29.335,521.613,12518.712,864000.0,0.01448925,0.98551075,0.98551075,0.9782226753485532,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDE,3,3;5;6;7,E,70.0,1000,7531059.175469117,330767044.78713214,0.977231531090663,188893.11758617795,1045.03,1045.03,1.0,1.0131444444444442,20.784,364.732,8753.568,604800.0,0.014473492063492,0.985526507936508,0.985526507936508,0.977231531090663,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDF,3,3;5;6;7,C,80.0,1000,8920545.998634437,374136351.0733999,0.976156965306789,209031.29350596183,1191.344,1191.3440000000016,1.000000000000001,1.3296527777977485,24.635,478.67500000718906,11488.20000017254,691200.0,0.0166206597224718,0.9833793402775282,0.9833793402775282,0.976156965306789,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDF,3,3;5;6;7,D,100.0,1000,10340204.296476746,467670438.8417495,0.9778899767064908,128217.53195465756,1489.019,1489.0190000000052,1.0000000000000036,1.484305555518245,29.205,534.3499999865678,12824.399999677627,864000.0,0.0148430555551824,0.9851569444448176,0.9851569444448176,0.9778899767064908,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDF,3,3;5;6;7,F,50.0,1000,6499746.878724617,236262174.8479518,0.9724892616310352,0.0,741.91,741.9099999999963,0.9999999999999952,0.9898972222237312,16.653,356.3630000005433,8552.712000013038,432000.0,0.0197979444444746,0.9802020555555254,0.9802020555555254,0.9724892616310352,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDG,3,3;5;6;7,C,80.0,1000,8673277.99802786,374136351.0733999,0.9768178687445256,195808.6671964672,1191.344,1191.3439999999982,0.9999999999999984,1.2832944444434973,24.242,461.9859999996595,11087.663999991828,691200.0,0.0160411805555437,0.9839588194444564,0.9839588194444564,0.9768178687445256,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDG,3,3;5;6;7,D,100.0,1000,10114600.848520696,467670438.8417495,0.9783723750563093,129720.92261330524,1489.019,1489.018999999995,0.9999999999999968,1.4484111111025972,28.916,521.4279999969345,12514.27199992643,864000.0,0.0144841111110259,0.985515888888974,0.985515888888974,0.9783723750563093,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDG,3,3;5;6;7,G,60.0,1000,4841384.393407097,286727718.3380234,0.9831150457951204,0.0,894.73,894.73,1.0,0.7783027777770043,14.245,280.1889999997218,6724.535999993323,518400.0,0.01297171296295,0.98702828703705,0.98702828703705,0.9831150457951204,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEF,3,3;5;6;7,C,80.0,1000,9182255.387553709,374136351.0733999,0.9754574626036476,0.0,1191.344,1191.344,1.0,1.4092250000007271,24.973,507.3210000002608,12175.70400000626,691200.0,0.017615312500009,0.982384687499991,0.982384687499991,0.9754574626036476,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEF,3,3;5;6;7,E,70.0,1000,7445759.240548619,330767044.78713214,0.9774894163191488,239166.0622839536,1045.03,1045.03,1.0,1.016680555551419,20.075,366.00499999851047,8784.119999964252,604800.0,0.0145240079364488,0.9854759920635512,0.9854759920635512,0.9774894163191488,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEF,3,3;5;6;7,F,50.0,1000,5638339.941906632,236262174.8479518,0.9761352406684006,149752.21907683124,741.91,741.91,1.0,0.7505416666666677,15.443,270.195,6484.68,432000.0,0.0150108333333333,0.9849891666666668,0.9849891666666668,0.9761352406684006,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEG,3,3;5;6;7,C,80.0,1000,8094780.948678448,374136351.0733999,0.9783640885857404,266214.0872034467,1191.344,1191.343999999992,0.9999999999999932,1.2431527777243332,23.658,447.53499998076046,10740.83999953825,691200.0,0.0155394097215541,0.9844605902784458,0.9844605902784458,0.9783640885857404,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEG,3,3;5;6;7,E,70.0,1000,7378525.697179777,330767044.78713214,0.9776926818633692,354407.7625208933,1045.03,1045.0300000000243,1.000000000000023,1.076977777785429,19.983,387.7120000027545,9305.088000066107,604800.0,0.0153853968255061,0.984614603174494,0.984614603174494,0.9776926818633692,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEG,3,3;5;6;7,G,60.0,1000,4888718.698820919,286727718.3380234,0.982949961283277,0.0,894.73,894.729999999995,0.9999999999999944,0.8571222222264083,14.314,308.5640000015071,7405.536000036171,518400.0,0.0142853703704401,0.9857146296295598,0.9857146296295598,0.982949961283277,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CFG,3,3;5;6;7,C,80.0,1000,9030503.56809046,374136351.0733999,0.9758630682579176,0.0,1191.344,1191.344,1.0,1.4677305555555535,24.521,528.383,12681.192,691200.0,0.0183466319444444,0.9816533680555556,0.9816533680555556,0.9758630682579176,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CFG,3,3;5;6;7,F,50.0,1000,5662545.641073216,236262174.8479518,0.9760327879622822,365020.9244529925,741.91,741.9100000000155,1.000000000000021,0.8626944444496123,15.303,310.5700000018601,7453.680000044642,432000.0,0.0172538888889922,0.9827461111110076,0.9827461111110076,0.9760327879622822,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CFG,3,3;5;6;7,G,60.0,1000,3542491.527150654,286727718.3380234,0.9876451026510996,222799.0063314145,894.73,894.73,1.0,0.4754916666666663,12.308,171.177,4108.248,518400.0,0.0079248611111111,0.9920751388888888,0.9920751388888888,0.9876451026510996,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEF,3,3;5;6;7,D,100.0,1000,10960035.481688607,467670438.8417495,0.976564617791895,57501.323509068345,1489.019,1489.019,1.0,1.6447666666666678,30.087,592.116,14210.784,864000.0,0.0164476666666666,0.9835523333333334,0.9835523333333334,0.976564617791895,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEF,3,3;5;6;7,E,70.0,1000,7557690.756228232,330767044.78713214,0.9771510164771946,233100.57243810184,1045.03,1045.03,1.0,1.0410472222088405,20.217,374.7769999951825,8994.64799988438,604800.0,0.014872103174412,0.985127896825588,0.985127896825588,0.9771510164771946,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEF,3,3;5;6;7,F,50.0,1000,5736292.491204678,236262174.8479518,0.9757206480686283,147427.06291693964,741.91,741.91,1.0,0.7733361111111103,15.63,278.401,6681.624,432000.0,0.0154667222222222,0.9845332777777778,0.9845332777777778,0.9757206480686283,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEG,3,3;5;6;7,D,100.0,1000,9530090.089710388,467670438.8417495,0.9796222097909096,122738.7525663188,1489.019,1489.0190000000016,1.000000000000001,1.4033666666831142,28.574,505.2120000059207,12125.088000142096,864000.0,0.0140336666668311,0.9859663333331689,0.9859663333331689,0.9796222097909096,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEG,3,3;5;6;7,E,70.0,1000,7257210.082050269,330767044.78713214,0.97805945242604,298396.19511820405,1045.03,1045.0300000000027,1.0000000000000029,1.0512388888599569,19.97799999933405,378.4459999895846,9082.703999750029,604800.0,0.0150176984122851,0.9849823015877148,0.9849823015877148,0.97805945242604,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEG,3,3;5;6;7,G,60.0,1000,4603792.881479445,286727718.3380234,0.983943676920513,0.0,894.73,894.73,1.0,0.7858222222231203,14.026,282.89600000032345,6789.504000007763,518400.0,0.013097037037052,0.986902962962948,0.986902962962948,0.983943676920513,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DFG,3,3;5;6;7,D,100.0,1000,11296388.324406153,467670438.8417495,0.9758454086762824,0.0,1489.019,1489.0190000000032,1.0000000000000022,1.8107083333181584,29.888,651.8549999945371,15644.519999868888,864000.0,0.0181070833331815,0.9818929166668184,0.9818929166668184,0.9758454086762824,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DFG,3,3;5;6;7,F,50.0,1000,5822363.211048468,236262174.8479518,0.9753563463351868,366774.8295130961,741.91,741.9099999999968,0.9999999999999956,0.8902499999823176,15.474,320.4899999936346,7691.759999847231,432000.0,0.0178049999996463,0.9821950000003536,0.9821950000003536,0.9753563463351868,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DFG,3,3;5;6;7,G,60.0,1000,3651143.568553475,286727718.3380234,0.9872661646048146,221986.4036691227,894.73,894.73,1.0,0.4901749999999997,12.433,176.463,4235.112,518400.0,0.0081695833333333,0.9918304166666668,0.9918304166666668,0.9872661646048146,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,EFG,3,3;5;6;7,E,70.0,1000,7229601.278239706,330767044.78713214,0.9781429214543051,225863.8067235618,1045.03,1045.03,1.0,0.9847555555555548,19.71,354.512,8508.288,604800.0,0.0140679365079365,0.9859320634920636,0.9859320634920636,0.9781429214543051,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,EFG,3,3;5;6;7,F,50.0,1000,5372175.679272375,236262174.8479518,0.977261803829878,154499.38161435846,741.91,741.91,1.0,0.7165166666666665,15.093,257.946,6190.704,432000.0,0.0143303333333333,0.9856696666666668,0.9856696666666668,0.977261803829878,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,EFG,3,3;5;6;7,G,60.0,1000,4680475.669880541,286727718.3380234,0.9836762357786326,0.0,894.73,894.73,1.0,0.6779916666666654,13.624,244.077,5857.848,518400.0,0.0112998611111111,0.9887001388888887,0.9887001388888887,0.9836762357786326,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDE,4,3;5;6;7,B,70.0,1000,10061619.41737694,329579471.8353426,0.969471340671352,206053.4651819917,1043.41,1043.4099999999737,0.9999999999999744,1.4554444444327232,25.159,523.9599999957809,12575.039999898743,604800.0,0.020792063491896,0.979207936508104,0.979207936508104,0.969471340671352,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDE,4,3;5;6;7,C,80.0,1000,9342345.94753728,374136351.0733999,0.9750295689773688,268987.453908962,1191.344,1191.3439999999882,0.99999999999999,1.3595166666978118,25.154,489.4260000112127,11746.2240002691,691200.0,0.0169939583337226,0.9830060416662774,0.9830060416662774,0.9750295689773688,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDE,4,3;5;6;7,D,100.0,1000,10699967.199813694,467670438.8417495,0.9771207108443424,135889.9222467842,1489.019,1489.019000000016,1.0000000000000109,1.5169333332853998,29.68,546.0959999827435,13106.303999585843,864000.0,0.0151693333328539,0.984830666667146,0.984830666667146,0.9771207108443424,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDE,4,3;5;6;7,E,70.0,1000,7881370.361397785,330767044.78713214,0.9761724437618328,278898.6930627776,1045.03,1045.0299999999886,0.9999999999999892,1.076783333333753,21.109,387.64200000015137,9303.408000003634,604800.0,0.015382619047625,0.9846173809523748,0.9846173809523748,0.9761724437618328,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDF,4,3;5;6;7,B,70.0,1000,10021125.982526189,329579471.8353426,0.9695942046186276,281325.3171316394,1043.41,1043.41,0.9999999999999998,1.4938999999511895,24.81200000023605,537.8039999824288,12907.295999578286,604800.0,0.0213414285707313,0.9786585714292688,0.9786585714292688,0.9695942046186276,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDF,4,3;5;6;7,C,80.0,1000,9279744.08499972,374136351.0733999,0.9751968926345274,267060.8982097762,1191.344,1191.3439999999796,0.9999999999999828,1.380019444435762,24.94899999849581,496.8069999968747,11923.36799992499,691200.0,0.017250243055447,0.9827497569445528,0.9827497569445528,0.9751968926345274,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDF,4,3;5;6;7,D,100.0,1000,10586380.861246135,467670438.8417495,0.9773635877275784,133797.77021925358,1489.019,1489.018999999965,0.9999999999999764,1.520786111092627,29.455,547.482999993346,13139.591999840302,864000.0,0.0152078611109262,0.9847921388890736,0.9847921388890736,0.9773635877275784,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDF,4,3;5;6;7,F,50.0,1000,6937146.426100323,236262174.8479518,0.9706379303815148,0.0,741.91,741.9099999999996,0.9999999999999996,1.1187861110361594,17.142,402.7629999730172,9666.311999352414,432000.0,0.0223757222207231,0.9776242777792769,0.9776242777792769,0.9706379303815148,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDG,4,3;5;6;7,B,70.0,1000,9838642.992148666,329579471.8353426,0.9701478889526712,265414.8643347469,1043.41,1043.4099999999803,0.9999999999999812,1.455724999949211,24.625,524.0609999817149,12577.463999561156,604800.0,0.0207960714278458,0.9792039285721542,0.9792039285721542,0.9701478889526712,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDG,4,3;5;6;7,C,80.0,1000,9079062.498009916,374136351.0733999,0.975733278864879,266585.3252696748,1191.344,1191.3439999999782,0.9999999999999816,1.3418611111403216,24.589,483.0700000105165,11593.680000252398,691200.0,0.016773263889254,0.983226736110746,0.983226736110746,0.975733278864879,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDG,4,3;5;6;7,D,100.0,1000,10381924.018832996,467670438.8417495,0.9778007691815088,135173.21273777343,1489.019,1489.0189999999916,0.9999999999999944,1.4890583332706344,29.083,536.0609999774284,12865.463999458285,864000.0,0.0148905833327063,0.9851094166672936,0.9851094166672936,0.9778007691815088,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDG,4,3;5;6;7,G,60.0,1000,5233262.090268209,286727718.3380234,0.9817483216460478,0.0,894.73,894.7299999999966,0.9999999999999962,0.9057499999863116,14.883,326.0699999950717,7825.679999881724,518400.0,0.0150958333331051,0.9849041666668948,0.9849041666668948,0.9817483216460478,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
