date,ISO3,price
2023-01-01,DNK,19.58
2023-01-01,DEU,16.66
2023-01-01,NLD,22.87
2023-01-01,GBR,110.72
2023-01-02,DNK,126.08
2023-01-02,DEU,112.24
2023-01-02,NLD,131.92
2023-01-02,GBR,185.07
2023-01-03,DNK,139.94
2023-01-03,DEU,143.58
2023-01-03,NLD,143.78
2023-01-03,GBR,156.9
2023-01-04,DNK,61.17
2023-01-04,DEU,55.2
2023-01-04,NLD,96.78
2023-01-04,GBR,120.81
2023-01-05,DNK,113.11
2023-01-05,DEU,109.05
2023-01-05,NLD,123.2
2023-01-05,GBR,144.58
2023-01-06,DNK,112.1
2023-01-06,DEU,116.87
2023-01-06,NLD,129.21
2023-01-06,GBR,123.15
2023-01-07,DNK,82.99
2023-01-07,DEU,85.19
2023-01-07,NLD,82.78
2023-01-07,GBR,113.06
2023-01-08,DNK,62.41
2023-01-08,DEU,68.69
2023-01-08,NLD,71.36
2023-01-08,GBR,92.03
2023-01-09,DNK,128.69
2023-01-09,DEU,124.39
2023-01-09,NLD,130.34
2023-01-09,GBR,138.37
2023-01-10,DNK,118.62
2023-01-10,DEU,121.65
2023-01-10,NLD,126.06
2023-01-10,GBR,136.94
2023-01-11,DNK,75.02
2023-01-11,DEU,89.89
2023-01-11,NLD,87.9
2023-01-11,GBR,113.02
2023-01-12,DNK,68.99
2023-01-12,DEU,68.27
2023-01-12,NLD,85.98
2023-01-12,GBR,113.76
2023-01-13,DNK,67.33
2023-01-13,DEU,67.62
2023-01-13,NLD,84.96
2023-01-13,GBR,115.32
2023-01-14,DNK,41.68
2023-01-14,DEU,30.59
2023-01-14,NLD,91.33
2023-01-14,GBR,100.98
2023-01-15,DNK,15.24
2023-01-15,DEU,19.98
2023-01-15,NLD,78.18
2023-01-15,GBR,115.47
2023-01-16,DNK,115.77
2023-01-16,DEU,135.51
2023-01-16,NLD,134.98
2023-01-16,GBR,171.51
2023-01-17,DNK,101.46
2023-01-17,DEU,137.31
2023-01-17,NLD,137.17
2023-01-17,GBR,177.2
2023-01-18,DNK,126.52
2023-01-18,DEU,148.05
2023-01-18,NLD,131.45
2023-01-18,GBR,155.66
2023-01-19,DNK,142.82
2023-01-19,DEU,145.55
2023-01-19,NLD,147.59
2023-01-19,GBR,175.91
2023-01-20,DNK,180.54
2023-01-20,DEU,181.42
2023-01-20,NLD,177.91
2023-01-20,GBR,185.64
2023-01-21,DNK,141.52
2023-01-21,DEU,144.92
2023-01-21,NLD,148.53
2023-01-21,GBR,165.23
2023-01-22,DNK,139.52
2023-01-22,DEU,150.06
2023-01-22,NLD,151.66
2023-01-22,GBR,183.94
2023-01-23,DNK,203.13
2023-01-23,DEU,202.86
2023-01-23,NLD,202.55
2023-01-23,GBR,213.29
2023-01-24,DNK,196.46
2023-01-24,DEU,202.75
2023-01-24,NLD,198.62
2023-01-24,GBR,202.3
2023-01-25,DNK,131.5
2023-01-25,DEU,183.29
2023-01-25,NLD,175.9
2023-01-25,GBR,177.79
2023-01-26,DNK,142.84
2023-01-26,DEU,165.72
2023-01-26,NLD,146.91
2023-01-26,GBR,166.28
2023-01-27,DNK,165.33
2023-01-27,DEU,168.91
2023-01-27,NLD,166.29
2023-01-27,GBR,179.91
2023-01-28,DNK,102.35
2023-01-28,DEU,146.7
2023-01-28,NLD,140.2
2023-01-28,GBR,160.34
2023-01-29,DNK,67.94
2023-01-29,DEU,108.48
2023-01-29,NLD,123.34
2023-01-29,GBR,152.78
2023-01-30,DNK,54.43
2023-01-30,DEU,69.23
2023-01-30,NLD,107.53
2023-01-30,GBR,144.73
2023-01-31,DNK,89.33
2023-01-31,DEU,113.27
2023-01-31,NLD,132.69
2023-01-31,GBR,147.22
2023-02-01,DNK,92.43
2023-02-01,DEU,91.56
2023-02-01,NLD,109.16
2023-02-01,GBR,140.88
2023-02-02,DNK,137.25
2023-02-02,DEU,136.62
2023-02-02,NLD,140.36
2023-02-02,GBR,146.43
2023-02-03,DNK,100.98
2023-02-03,DEU,104.01
2023-02-03,NLD,140.18
2023-02-03,GBR,145.8
2023-02-04,DNK,143.17
2023-02-04,DEU,144.97
2023-02-04,NLD,151.15
2023-02-04,GBR,155.72
2023-02-05,DNK,113.51
2023-02-05,DEU,122.3
2023-02-05,NLD,130.76
2023-02-05,GBR,156.37
2023-02-06,DNK,172.69
2023-02-06,DEU,170.56
2023-02-06,NLD,167.01
2023-02-06,GBR,176.11
2023-02-07,DNK,171.67
2023-02-07,DEU,173.7
2023-02-07,NLD,171.12
2023-02-07,GBR,192.6
2023-02-08,DNK,124.6
2023-02-08,DEU,150.67
2023-02-08,NLD,153.18
2023-02-08,GBR,163.45
2023-02-09,DNK,62.2
2023-02-09,DEU,132.21
2023-02-09,NLD,142.28
2023-02-09,GBR,163.54
2023-02-10,DNK,77.61
2023-02-10,DEU,123.83
2023-02-10,NLD,133.03
2023-02-10,GBR,158.41
2023-02-11,DNK,78.32
2023-02-11,DEU,106.06
2023-02-11,NLD,139.29
2023-02-11,GBR,158.82
2023-02-12,DNK,108.12
2023-02-12,DEU,136.33
2023-02-12,NLD,141.38
2023-02-12,GBR,156.99
2023-02-13,DNK,136.14
2023-02-13,DEU,163.58
2023-02-13,NLD,158.04
2023-02-13,GBR,164.2
2023-02-14,DNK,154.46
2023-02-14,DEU,157.05
2023-02-14,NLD,152.11
2023-02-14,GBR,158.59
2023-02-15,DNK,137.27
2023-02-15,DEU,143.33
2023-02-15,NLD,135.84
2023-02-15,GBR,151.91
2023-02-16,DNK,127.08
2023-02-16,DEU,134.57
2023-02-16,NLD,134.31
2023-02-16,GBR,156.53
2023-02-17,DNK,62.41
2023-02-17,DEU,77.54
2023-02-17,NLD,105.37
2023-02-17,GBR,135.19
2023-02-18,DNK,67.66
2023-02-18,DEU,93.41
2023-02-18,NLD,101.4
2023-02-18,GBR,127.13
2023-02-19,DNK,84.17
2023-02-19,DEU,109.01
2023-02-19,NLD,115.69
2023-02-19,GBR,134.16
2023-02-20,DNK,52.79
2023-02-20,DEU,69.39
2023-02-20,NLD,98.47
2023-02-20,GBR,129.03
2023-02-21,DNK,113.57
2023-02-21,DEU,125.72
2023-02-21,NLD,139.25
2023-02-21,GBR,151.3
2023-02-22,DNK,138.99
2023-02-22,DEU,147.94
2023-02-22,NLD,144.58
2023-02-22,GBR,153.23
2023-02-23,DNK,116.99
2023-02-23,DEU,146.01
2023-02-23,NLD,141.58
2023-02-23,GBR,151.95
2023-02-24,DNK,85.5
2023-02-24,DEU,115.49
2023-02-24,NLD,126.43
2023-02-24,GBR,147.49
2023-02-25,DNK,60.54
2023-02-25,DEU,89.62
2023-02-25,NLD,107.83
2023-02-25,GBR,149.65
2023-02-26,DNK,102.47
2023-02-26,DEU,112.76
2023-02-26,NLD,112.53
2023-02-26,GBR,150.05
2023-02-27,DNK,148.47
2023-02-27,DEU,148.84
2023-02-27,NLD,141.08
2023-02-27,GBR,160.6
2023-02-28,DNK,147.2
2023-02-28,DEU,151.52
2023-02-28,NLD,144.11
2023-02-28,GBR,158.16
2023-03-01,DNK,141.9
2023-03-01,DEU,142.06
2023-03-01,NLD,136.74
2023-03-01,GBR,152.85
2023-03-02,DNK,143.14
2023-03-02,DEU,144.59
2023-03-02,NLD,135.91
2023-03-02,GBR,155.27
2023-03-03,DNK,107.55
2023-03-03,DEU,134.82
2023-03-03,NLD,133.73
2023-03-03,GBR,158.86
2023-03-04,DNK,97.02
2023-03-04,DEU,106.77
2023-03-04,NLD,123.67
2023-03-04,GBR,146.48
2023-03-05,DNK,121.32
2023-03-05,DEU,119.55
2023-03-05,NLD,123.06
2023-03-05,GBR,148.6
2023-03-06,DNK,148.44
2023-03-06,DEU,144.0
2023-03-06,NLD,139.81
2023-03-06,GBR,153.6
2023-03-07,DNK,100.6
2023-03-07,DEU,108.5
2023-03-07,NLD,123.88
2023-03-07,GBR,153.9
2023-03-08,DNK,137.14
2023-03-08,DEU,139.26
2023-03-08,NLD,139.01
2023-03-08,GBR,148.23
2023-03-09,DNK,127.03
2023-03-09,DEU,128.91
2023-03-09,NLD,126.63
2023-03-09,GBR,140.55
2023-03-10,DNK,114.21
2023-03-10,DEU,112.46
2023-03-10,NLD,116.37
2023-03-10,GBR,132.55
2023-03-11,DNK,92.67
2023-03-11,DEU,101.99
2023-03-11,NLD,113.8
2023-03-11,GBR,145.54
2023-03-12,DNK,85.76
2023-03-12,DEU,94.75
2023-03-12,NLD,92.34
2023-03-12,GBR,123.27
2023-03-13,DNK,36.56
2023-03-13,DEU,43.63
2023-03-13,NLD,40.83
2023-03-13,GBR,110.49
2023-03-14,DNK,63.66
2023-03-14,DEU,70.66
2023-03-14,NLD,87.59
2023-03-14,GBR,132.53
2023-03-15,DNK,99.83
2023-03-15,DEU,124.47
2023-03-15,NLD,130.16
2023-03-15,GBR,154.04
2023-03-16,DNK,94.79
2023-03-16,DEU,105.73
2023-03-16,NLD,103.56
2023-03-16,GBR,132.5
2023-03-17,DNK,69.7
2023-03-17,DEU,96.69
2023-03-17,NLD,109.94
2023-03-17,GBR,131.62
2023-03-18,DNK,105.42
2023-03-18,DEU,104.48
2023-03-18,NLD,110.49
2023-03-18,GBR,132.0
2023-03-19,DNK,112.57
2023-03-19,DEU,102.55
2023-03-19,NLD,112.65
2023-03-19,GBR,130.26
2023-03-20,DNK,120.45
2023-03-20,DEU,119.96
2023-03-20,NLD,125.03
2023-03-20,GBR,126.72
2023-03-21,DNK,104.5
2023-03-21,DEU,112.5
2023-03-21,NLD,111.98
2023-03-21,GBR,114.45
2023-03-22,DNK,60.3
2023-03-22,DEU,76.88
2023-03-22,NLD,88.32
2023-03-22,GBR,90.45
2023-03-23,DNK,57.03
2023-03-23,DEU,75.73
2023-03-23,NLD,74.08
2023-03-23,GBR,100.3
2023-03-24,DNK,45.75
2023-03-24,DEU,52.48
2023-03-24,NLD,47.85
2023-03-24,GBR,98.24
2023-03-25,DNK,22.81
2023-03-25,DEU,14.9
2023-03-25,NLD,26.8
2023-03-25,GBR,99.54
2023-03-26,DNK,64.89
2023-03-26,DEU,71.79
2023-03-26,NLD,81.96
2023-03-26,GBR,120.06
2023-03-27,DNK,82.51
2023-03-27,DEU,85.01
2023-03-27,NLD,81.79
2023-03-27,GBR,131.72
2023-03-27,GBR,103.59
2023-03-28,DNK,108.28
2023-03-28,DEU,113.84
2023-03-28,NLD,113.61
2023-03-28,GBR,126.77
2023-03-29,DNK,115.36
2023-03-29,DEU,115.85
2023-03-29,NLD,115.36
2023-03-29,GBR,121.0
2023-03-30,DNK,79.59
2023-03-30,DEU,77.06
2023-03-30,NLD,79.44
2023-03-30,GBR,120.09
2023-03-31,DNK,92.44
2023-03-31,DEU,96.3
2023-03-31,NLD,91.4
2023-03-31,GBR,123.65
2023-04-01,DNK,50.24
2023-04-01,DEU,56.87
2023-04-01,NLD,75.89
2023-04-01,GBR,118.32
2023-04-02,DNK,69.25
2023-04-02,DEU,65.23
2023-04-02,NLD,64.75
2023-04-02,GBR,124.96
2023-04-03,DNK,114.99
2023-04-03,DEU,120.31
2023-04-03,NLD,114.5
2023-04-03,GBR,129.22
2023-04-04,DNK,133.11
2023-04-04,DEU,134.17
2023-04-04,NLD,133.45
2023-04-04,GBR,138.41
2023-04-05,DNK,141.49
2023-04-05,DEU,141.37
2023-04-05,NLD,140.81
2023-04-05,GBR,143.47
2023-04-06,DNK,115.25
2023-04-06,DEU,122.41
2023-04-06,NLD,128.3
2023-04-06,GBR,130.25
2023-04-07,DNK,106.69
2023-04-07,DEU,108.15
2023-04-07,NLD,125.5
2023-04-07,GBR,124.39
2023-04-08,DNK,108.87
2023-04-08,DEU,117.67
2023-04-08,NLD,113.08
2023-04-08,GBR,122.99
2023-04-09,DNK,102.31
2023-04-09,DEU,103.82
2023-04-09,NLD,102.31
2023-04-09,GBR,105.84
2023-04-10,DNK,33.32
2023-04-10,DEU,49.31
2023-04-10,NLD,42.35
2023-04-10,GBR,79.27
2023-04-11,DNK,68.58
2023-04-11,DEU,82.69
2023-04-11,NLD,65.31
2023-04-11,GBR,95.57
2023-04-12,DNK,92.64
2023-04-12,DEU,105.66
2023-04-12,NLD,100.34
2023-04-12,GBR,103.6
2023-04-13,DNK,95.53
2023-04-13,DEU,110.29
2023-04-13,NLD,78.87
2023-04-13,GBR,114.72
2023-04-14,DNK,128.37
2023-04-14,DEU,129.55
2023-04-14,NLD,126.47
2023-04-14,GBR,134.05
2023-04-15,DNK,82.04
2023-04-15,DEU,105.34
2023-04-15,NLD,97.21
2023-04-15,GBR,113.87
2023-04-16,DNK,107.23
2023-04-16,DEU,110.12
2023-04-16,NLD,110.56
2023-04-16,GBR,113.71
2023-04-17,DNK,123.19
2023-04-17,DEU,122.6
2023-04-17,NLD,123.09
2023-04-17,GBR,122.2
2023-04-18,DNK,97.62
2023-04-18,DEU,108.67
2023-04-18,NLD,107.76
2023-04-18,GBR,114.63
2023-04-19,DNK,70.9
2023-04-19,DEU,86.99
2023-04-19,NLD,52.2
2023-04-19,GBR,111.6
2023-04-20,DNK,73.47
2023-04-20,DEU,111.31
2023-04-20,NLD,112.15
2023-04-20,GBR,117.02
2023-04-21,DNK,85.78
2023-04-21,DEU,90.77
2023-04-21,NLD,101.1
2023-04-21,GBR,115.03
2023-04-22,DNK,71.04
2023-04-22,DEU,84.84
2023-04-22,NLD,92.9
2023-04-22,GBR,111.33
2023-04-23,DNK,80.63
2023-04-23,DEU,84.08
2023-04-23,NLD,84.68
2023-04-23,GBR,113.32
2023-04-24,DNK,97.48
2023-04-24,DEU,101.85
2023-04-24,NLD,105.23
2023-04-24,GBR,109.6
2023-04-25,DNK,60.51
2023-04-25,DEU,102.21
2023-04-25,NLD,90.56
2023-04-25,GBR,117.18
2023-04-26,DNK,74.48
2023-04-26,DEU,112.03
2023-04-26,NLD,111.83
2023-04-26,GBR,127.93
2023-04-27,DNK,106.67
2023-04-27,DEU,113.32
2023-04-27,NLD,94.46
2023-04-27,GBR,110.03
2023-04-28,DNK,106.04
2023-04-28,DEU,106.8
2023-04-28,NLD,107.06
2023-04-28,GBR,106.71
2023-04-29,DNK,83.07
2023-04-29,DEU,99.4
2023-04-29,NLD,99.06
2023-04-29,GBR,109.72
2023-04-30,DNK,61.96
2023-04-30,DEU,76.46
2023-04-30,NLD,59.57
2023-04-30,GBR,103.43
2023-05-01,DNK,81.6
2023-05-01,DEU,84.75
2023-05-01,NLD,88.87
2023-05-01,GBR,99.26
2023-05-02,DNK,100.75
2023-05-02,DEU,104.65
2023-05-02,NLD,107.19
2023-05-02,GBR,111.71
2023-05-03,DNK,102.16
2023-05-03,DEU,107.12
2023-05-03,NLD,98.15
2023-05-03,GBR,104.55
2023-05-04,DNK,95.47
2023-05-04,DEU,96.88
2023-05-04,NLD,94.71
2023-05-04,GBR,93.7
2023-05-05,DNK,60.14
2023-05-05,DEU,94.8
2023-05-05,NLD,97.05
2023-05-05,GBR,99.25
2023-05-06,DNK,77.07
2023-05-06,DEU,87.69
2023-05-06,NLD,90.87
2023-05-06,GBR,99.4
2023-05-07,DNK,60.21
2023-05-07,DEU,68.82
2023-05-07,NLD,85.47
2023-05-07,GBR,98.62
2023-05-08,DNK,79.01
2023-05-08,DEU,96.7
2023-05-08,NLD,98.26
2023-05-08,GBR,101.64
2023-05-09,DNK,57.7
2023-05-09,DEU,95.35
2023-05-09,NLD,104.16
2023-05-09,GBR,106.85
2023-05-10,DNK,62.86
2023-05-10,DEU,108.98
2023-05-10,NLD,107.2
2023-05-10,GBR,106.31
2023-05-11,DNK,104.21
2023-05-11,DEU,115.43
2023-05-11,NLD,109.66
2023-05-11,GBR,112.64
2023-05-12,DNK,93.96
2023-05-12,DEU,100.42
2023-05-12,NLD,98.63
2023-05-12,GBR,99.68
2023-05-13,DNK,76.46
2023-05-13,DEU,80.4
2023-05-13,NLD,65.47
2023-05-13,GBR,95.95
2023-05-14,DNK,72.98
2023-05-14,DEU,78.22
2023-05-14,NLD,72.03
2023-05-14,GBR,93.69
2023-05-15,DNK,110.18
2023-05-15,DEU,107.49
2023-05-15,NLD,103.42
2023-05-15,GBR,94.26
2023-05-16,DNK,51.07
2023-05-16,DEU,80.52
2023-05-16,NLD,78.94
2023-05-16,GBR,95.63
2023-05-17,DNK,46.99
2023-05-17,DEU,81.34
2023-05-17,NLD,75.75
2023-05-17,GBR,96.12
2023-05-18,DNK,85.63
2023-05-18,DEU,81.89
2023-05-18,NLD,85.59
2023-05-18,GBR,93.17
2023-05-19,DNK,86.31
2023-05-19,DEU,87.54
2023-05-19,NLD,85.31
2023-05-19,GBR,94.55
2023-05-20,DNK,44.11
2023-05-20,DEU,50.36
2023-05-20,NLD,43.12
2023-05-20,GBR,86.61
2023-05-21,DNK,31.26
2023-05-21,DEU,37.13
2023-05-21,NLD,26.66
2023-05-21,GBR,84.99
2023-05-22,DNK,86.32
2023-05-22,DEU,95.95
2023-05-22,NLD,88.5
2023-05-22,GBR,86.46
2023-05-23,DNK,61.86
2023-05-23,DEU,74.94
2023-05-23,NLD,62.52
2023-05-23,GBR,85.17
2023-05-24,DNK,94.39
2023-05-24,DEU,100.6
2023-05-24,NLD,96.41
2023-05-24,GBR,86.26
2023-05-25,DNK,52.41
2023-05-25,DEU,83.14
2023-05-25,NLD,71.65
2023-05-25,GBR,84.81
2023-05-26,DNK,58.85
2023-05-26,DEU,69.85
2023-05-26,NLD,60.98
2023-05-26,GBR,83.37
2023-05-27,DNK,62.65
2023-05-27,DEU,61.45
2023-05-27,NLD,51.54
2023-05-27,GBR,69.75
2023-05-28,DNK,29.41
2023-05-28,DEU,28.92
2023-05-28,NLD,2.91
2023-05-28,GBR,72.8
2023-05-29,DNK,28.05
2023-05-29,DEU,26.62
2023-05-29,NLD,12.69
2023-05-29,GBR,72.57
2023-05-30,DNK,88.45
2023-05-30,DEU,82.85
2023-05-30,NLD,85.31
2023-05-30,GBR,81.2
2023-05-31,DNK,53.68
2023-05-31,DEU,72.1
2023-05-31,NLD,65.19
2023-05-31,GBR,79.52
2023-06-01,DNK,68.2
2023-06-01,DEU,71.33
2023-06-01,NLD,70.87
2023-06-01,GBR,78.9
2023-06-02,DNK,81.07
2023-06-02,DEU,80.11
2023-06-02,NLD,79.01
2023-06-02,GBR,82.0
2023-06-03,DNK,56.23
2023-06-03,DEU,55.84
2023-06-03,NLD,54.91
2023-06-03,GBR,73.11
2023-06-04,DNK,50.74
2023-06-04,DEU,44.9
2023-06-04,NLD,44.28
2023-06-04,GBR,70.89
2023-06-05,DNK,90.94
2023-06-05,DEU,88.76
2023-06-05,NLD,81.48
2023-06-05,GBR,84.08
2023-06-06,DNK,98.4
2023-06-06,DEU,97.96
2023-06-06,NLD,81.6
2023-06-06,GBR,86.74
2023-06-07,DNK,100.92
2023-06-07,DEU,101.02
2023-06-07,NLD,89.06
2023-06-07,GBR,90.1
2023-06-08,DNK,84.58
2023-06-08,DEU,83.61
2023-06-08,NLD,82.63
2023-06-08,GBR,80.58
2023-06-09,DNK,73.82
2023-06-09,DEU,84.59
2023-06-09,NLD,85.86
2023-06-09,GBR,83.04
2023-06-10,DNK,39.21
2023-06-10,DEU,51.9
2023-06-10,NLD,53.39
2023-06-10,GBR,71.21
2023-06-11,DNK,39.3
2023-06-11,DEU,37.32
2023-06-11,NLD,46.66
2023-06-11,GBR,92.01
2023-06-12,DNK,95.04
2023-06-12,DEU,90.97
2023-06-12,NLD,93.12
2023-06-12,GBR,107.93
2023-06-13,DNK,90.57
2023-06-13,DEU,91.82
2023-06-13,NLD,87.21
2023-06-13,GBR,99.67
2023-06-14,DNK,103.98
2023-06-14,DEU,103.44
2023-06-14,NLD,101.59
2023-06-14,GBR,99.72
2023-06-15,DNK,121.89
2023-06-15,DEU,119.84
2023-06-15,NLD,117.86
2023-06-15,GBR,114.66
2023-06-16,DNK,127.76
2023-06-16,DEU,127.11
2023-06-16,NLD,127.27
2023-06-16,GBR,126.35
2023-06-17,DNK,104.26
2023-06-17,DEU,100.95
2023-06-17,NLD,104.19
2023-06-17,GBR,110.53
2023-06-18,DNK,90.81
2023-06-18,DEU,87.94
2023-06-18,NLD,90.66
2023-06-18,GBR,103.08
2023-06-19,DNK,118.53
2023-06-19,DEU,122.57
2023-06-19,NLD,118.32
2023-06-19,GBR,114.92
2023-06-20,DNK,121.09
2023-06-20,DEU,122.78
2023-06-20,NLD,119.86
2023-06-20,GBR,120.75
2023-06-21,DNK,123.84
2023-06-21,DEU,126.25
2023-06-21,NLD,122.61
2023-06-21,GBR,123.3
2023-06-22,DNK,123.1
2023-06-22,DEU,124.15
2023-06-22,NLD,122.87
2023-06-22,GBR,125.95
2023-06-23,DNK,105.73
2023-06-23,DEU,107.53
2023-06-23,NLD,107.4
2023-06-23,GBR,109.99
2023-06-24,DNK,82.11
2023-06-24,DEU,84.98
2023-06-24,NLD,81.58
2023-06-24,GBR,97.53
2023-06-25,DNK,75.09
2023-06-25,DEU,74.49
2023-06-25,NLD,74.27
2023-06-25,GBR,71.41
2023-06-26,DNK,84.91
2023-06-26,DEU,91.8
2023-06-26,NLD,91.15
2023-06-26,GBR,98.86
2023-06-27,DNK,79.94
2023-06-27,DEU,102.91
2023-06-27,NLD,100.9
2023-06-27,GBR,105.36
2023-06-28,DNK,113.54
2023-06-28,DEU,114.28
2023-06-28,NLD,113.92
2023-06-28,GBR,112.37
2023-06-29,DNK,117.64
2023-06-29,DEU,117.04
2023-06-29,NLD,115.07
2023-06-29,GBR,110.08
2023-06-30,DNK,103.4
2023-06-30,DEU,108.94
2023-06-30,NLD,101.62
2023-06-30,GBR,99.07
2023-07-01,DNK,46.46
2023-07-01,DEU,57.93
2023-07-01,NLD,50.21
2023-07-01,GBR,50.53
2023-07-02,DNK,-38.63
2023-07-02,DEU,-30.14
2023-07-02,NLD,-85.27
2023-07-02,GBR,4.52
2023-07-03,DNK,32.5
2023-07-03,DEU,58.25
2023-07-03,NLD,54.77
2023-07-03,GBR,77.78
2023-07-04,DNK,63.83
2023-07-04,DEU,86.39
2023-07-04,NLD,89.16
2023-07-04,GBR,105.99
2023-07-05,DNK,59.68
2023-07-05,DEU,67.44
2023-07-05,NLD,68.86
2023-07-05,GBR,98.85
2023-07-06,DNK,81.85
2023-07-06,DEU,108.6
2023-07-06,NLD,104.7
2023-07-06,GBR,104.75
2023-07-07,DNK,97.6
2023-07-07,DEU,104.58
2023-07-07,NLD,96.88
2023-07-07,GBR,95.18
2023-07-08,DNK,83.12
2023-07-08,DEU,80.75
2023-07-08,NLD,81.14
2023-07-08,GBR,80.82
2023-07-09,DNK,89.43
2023-07-09,DEU,85.51
2023-07-09,NLD,89.45
2023-07-09,GBR,98.7
2023-07-10,DNK,112.95
2023-07-10,DEU,111.71
2023-07-10,NLD,112.66
2023-07-10,GBR,106.79
2023-07-11,DNK,95.96
2023-07-11,DEU,104.78
2023-07-11,NLD,94.72
2023-07-11,GBR,102.43
2023-07-12,DNK,76.02
2023-07-12,DEU,87.62
2023-07-12,NLD,75.04
2023-07-12,GBR,92.55
2023-07-13,DNK,83.32
2023-07-13,DEU,98.2
2023-07-13,NLD,91.64
2023-07-13,GBR,97.15
2023-07-14,DNK,92.66
2023-07-14,DEU,96.54
2023-07-14,NLD,81.84
2023-07-14,GBR,83.08
2023-07-15,DNK,28.88
2023-07-15,DEU,37.29
2023-07-15,NLD,30.39
2023-07-15,GBR,36.29
2023-07-16,DNK,4.12
2023-07-16,DEU,21.37
2023-07-16,NLD,13.8
2023-07-16,GBR,9.48
2023-07-17,DNK,21.8
2023-07-17,DEU,81.35
2023-07-17,NLD,59.93
2023-07-17,GBR,84.81
2023-07-18,DNK,75.35
2023-07-18,DEU,105.52
2023-07-18,NLD,99.12
2023-07-18,GBR,104.49
2023-07-19,DNK,96.36
2023-07-19,DEU,100.45
2023-07-19,NLD,94.42
2023-07-19,GBR,93.74
2023-07-20,DNK,62.89
2023-07-20,DEU,97.03
2023-07-20,NLD,94.45
2023-07-20,GBR,91.54
2023-07-21,DNK,95.2
2023-07-21,DEU,103.31
2023-07-21,NLD,94.77
2023-07-21,GBR,89.28
2023-07-22,DNK,74.4
2023-07-22,DEU,74.52
2023-07-22,NLD,76.65
2023-07-22,GBR,89.46
2023-07-23,DNK,24.16
2023-07-23,DEU,27.8
2023-07-23,NLD,29.63
2023-07-23,GBR,64.66
2023-07-24,DNK,62.47
2023-07-24,DEU,90.52
2023-07-24,NLD,91.03
2023-07-24,GBR,88.08
2023-07-25,DNK,55.14
2023-07-25,DEU,101.91
2023-07-25,NLD,83.28
2023-07-25,GBR,94.82
2023-07-26,DNK,62.28
2023-07-26,DEU,95.0
2023-07-26,NLD,93.56
2023-07-26,GBR,96.58
2023-07-27,DNK,91.84
2023-07-27,DEU,96.24
2023-07-27,NLD,92.07
2023-07-27,GBR,98.99
2023-07-28,DNK,97.04
2023-07-28,DEU,97.21
2023-07-28,NLD,95.7
2023-07-28,GBR,93.05
2023-07-29,DNK,75.08
2023-07-29,DEU,73.17
2023-07-29,NLD,72.61
2023-07-29,GBR,76.73
2023-07-30,DNK,33.92
2023-07-30,DEU,28.92
2023-07-30,NLD,23.82
2023-07-30,GBR,42.49
2023-07-31,DNK,69.28
2023-07-31,DEU,71.91
2023-07-31,NLD,71.45
2023-07-31,GBR,78.71
2023-08-01,DNK,79.15
2023-08-01,DEU,80.97
2023-08-01,NLD,78.23
2023-08-01,GBR,86.54
2023-08-02,DNK,61.87
2023-08-02,DEU,66.28
2023-08-02,NLD,62.04
2023-08-02,GBR,80.3
2023-08-03,DNK,44.38
2023-08-03,DEU,51.11
2023-08-03,NLD,54.08
2023-08-03,GBR,70.3
2023-08-04,DNK,61.37
2023-08-04,DEU,96.4
2023-08-04,NLD,95.58
2023-08-04,GBR,91.97
2023-08-05,DNK,89.35
2023-08-05,DEU,86.99
2023-08-05,NLD,87.68
2023-08-05,GBR,88.32
2023-08-06,DNK,52.55
2023-08-06,DEU,49.45
2023-08-06,NLD,51.46
2023-08-06,GBR,70.39
2023-08-07,DNK,3.09
2023-08-07,DEU,22.58
2023-08-07,NLD,37.89
2023-08-07,GBR,84.12
2023-08-08,DNK,-4.99
2023-08-08,DEU,25.37
2023-08-08,NLD,36.51
2023-08-08,GBR,84.66
2023-08-09,DNK,12.86
2023-08-09,DEU,88.18
2023-08-09,NLD,72.78
2023-08-09,GBR,91.5
2023-08-10,DNK,63.09
2023-08-10,DEU,103.88
2023-08-10,NLD,84.87
2023-08-10,GBR,94.05
2023-08-11,DNK,99.78
2023-08-11,DEU,101.57
2023-08-11,NLD,93.26
2023-08-11,GBR,94.83
2023-08-12,DNK,79.0
2023-08-12,DEU,79.26
2023-08-12,NLD,78.69
2023-08-12,GBR,76.45
2023-08-13,DNK,65.61
2023-08-13,DEU,66.28
2023-08-13,NLD,64.44
2023-08-13,GBR,83.77
2023-08-14,DNK,103.56
2023-08-14,DEU,105.29
2023-08-14,NLD,97.34
2023-08-14,GBR,96.47
2023-08-15,DNK,92.62
2023-08-15,DEU,96.14
2023-08-15,NLD,92.35
2023-08-15,GBR,97.39
2023-08-16,DNK,108.13
2023-08-16,DEU,112.46
2023-08-16,NLD,107.28
2023-08-16,GBR,104.97
2023-08-17,DNK,111.43
2023-08-17,DEU,109.45
2023-08-17,NLD,106.88
2023-08-17,GBR,98.56
2023-08-18,DNK,93.48
2023-08-18,DEU,107.03
2023-08-18,NLD,105.32
2023-08-18,GBR,95.18
2023-08-19,DNK,58.35
2023-08-19,DEU,84.64
2023-08-19,NLD,82.1
2023-08-19,GBR,63.54
2023-08-20,DNK,89.67
2023-08-20,DEU,86.65
2023-08-20,NLD,89.25
2023-08-20,GBR,96.76
2023-08-21,DNK,118.08
2023-08-21,DEU,120.24
2023-08-21,NLD,117.97
